t,i,q,dq,q_des,dq_des
1.009060,0,0.058868,-0.921721,-0.009113,0.000000
1.011059,0,0.056567,-1.021057,-0.010996,0.000000
1.013061,0,0.055033,-0.929503,-0.012881,0.000000
1.015058,0,0.052732,-0.997711,-0.014762,0.000000
1.017056,0,0.050815,-1.013733,-0.016642,0.000000
1.019057,0,0.049281,-0.929046,-0.018525,0.000000
1.021055,0,0.046978,-0.980316,-0.020404,0.000000
1.023055,0,0.045061,-0.970703,-0.022285,0.000000
1.025054,0,0.043143,-0.954680,-0.024164,0.000000
1.027057,0,0.041226,-0.941405,-0.026045,0.000000
1.029062,0,0.039308,-0.931792,-0.027927,0.000000
1.031057,0,0.037391,-0.915313,-0.029800,0.000000
1.033058,0,0.035473,-0.955138,-0.031675,0.000000
1.035057,0,0.033939,-0.950103,-0.033549,0.000000
1.037058,0,0.032022,-0.931792,-0.035423,0.000000
1.039058,0,0.030104,-0.984894,-0.037294,0.000000
1.041062,0,0.028187,-0.880522,-0.039168,0.000000
1.043057,0,0.026269,-0.880522,-0.041032,0.000000
1.045057,0,0.024352,-0.977112,-0.042899,0.000000
1.047057,0,0.022434,-1.008698,-0.044764,0.000000
1.049057,0,0.020517,-0.955596,-0.046628,0.000000
1.051057,0,0.018600,-0.927672,-0.048489,0.000000
1.053067,0,0.016682,-0.907530,-0.050358,0.000000
1.055057,0,0.014765,-0.972992,-0.052207,0.000000
1.057058,0,0.012847,-0.902952,-0.054063,0.000000
1.059058,0,0.011313,-0.859465,-0.055917,0.000000
1.061058,0,0.009012,-0.933166,-0.057768,0.000000
1.063057,0,0.007478,-0.877317,-0.059617,0.000000
1.065058,0,0.005561,-0.974823,-0.061465,0.000000
1.067057,0,0.003643,-0.927672,-0.063309,0.000000
1.069058,0,0.001726,-0.928130,-0.065151,0.000000
1.071057,0,-0.000192,-0.901121,-0.066990,0.000000
1.073057,0,-0.001726,-0.956969,-0.068827,0.000000
1.075057,0,-0.003643,-0.956054,-0.070661,0.000000
1.077057,0,-0.005561,-0.947356,-0.072492,0.000000
1.079057,0,-0.007478,-0.924926,-0.074321,0.000000
1.081058,0,-0.009396,-0.972992,-0.076148,0.000000
1.083057,0,-0.011313,-0.904326,-0.077970,0.000000
1.085057,0,-0.013231,-0.930419,-0.079789,0.000000
1.087057,0,-0.015148,-0.906157,-0.081605,0.000000
1.089057,0,-0.016682,-0.950103,-0.083419,0.000000
1.091057,0,-0.018600,-0.937743,-0.085229,0.000000
1.093065,0,-0.020517,-0.948730,-0.087042,0.000000
1.095057,0,-0.022051,-0.857176,-0.088839,0.000000
1.097067,0,-0.023968,-0.941405,-0.090647,0.000000
1.099058,0,-0.025887,-0.901579,-0.092436,0.000000
1.101057,0,-0.027804,-0.934539,-0.094227,0.000000
1.103058,0,-0.029338,-0.924926,-0.096017,0.000000
1.105057,0,-0.031256,-0.901121,-0.097801,0.000000
1.107056,0,-0.033173,-0.923553,-0.099582,0.000000
1.109057,0,-0.035091,-0.914397,-0.101360,0.000000
1.111057,0,-0.037008,-0.924468,-0.103134,0.000000
1.113058,0,-0.038542,-0.947356,-0.104904,0.000000
1.115057,0,-0.040459,-0.895170,-0.106668,0.000000
1.117058,0,-0.042377,-0.908446,-0.108430,0.000000
1.119057,0,-0.043911,-0.918059,-0.110186,0.000000
1.121061,0,-0.045828,-0.895170,-0.111942,0.000000
1.123057,0,-0.047746,-0.889219,-0.113686,0.000000
1.125055,0,-0.049663,-0.927215,-0.115428,0.000000
1.127057,0,-0.051197,-0.970703,-0.117169,0.000000
1.129055,0,-0.053115,-0.975738,-0.118901,0.000000
1.131057,0,-0.055032,-0.991760,-0.120633,0.000000
1.133056,0,-0.056566,-0.831540,-0.122358,0.000000
1.135057,0,-0.058484,-0.939116,-0.124079,0.000000
1.137057,0,-0.060401,-0.906157,-0.125794,0.000000
1.139057,0,-0.061935,-0.849393,-0.127505,0.000000
1.141057,0,-0.063469,-0.907988,-0.129210,0.000000
1.143059,0,-0.065770,-0.923553,-0.130912,0.000000
1.145059,0,-0.067304,-0.926299,-0.132607,0.000000
1.147057,0,-0.069222,-0.900206,-0.134295,0.000000
1.149057,0,-0.071139,-0.881895,-0.135980,0.000000
1.151057,0,-0.072673,-0.862669,-0.137659,0.000000
1.153057,0,-0.074591,-0.991760,-0.139333,0.000000
1.155057,0,-0.076125,-0.862211,-0.141002,0.000000
1.157057,0,-0.078043,-0.889219,-0.142665,0.000000
1.159057,0,-0.079960,-0.900206,-0.144322,0.000000
1.161057,0,-0.081878,-0.842527,-0.145973,0.000000
1.163058,0,-0.083412,-0.889677,-0.147620,0.000000
1.165057,0,-0.085329,-0.886931,-0.149259,0.000000
1.167058,0,-0.086863,-0.896544,-0.150894,0.000000
1.169057,0,-0.088781,-0.834745,-0.152522,0.000000
1.171057,0,-0.090698,-0.869993,-0.154144,0.000000
1.173057,0,-0.092232,-0.824216,-0.155760,0.000000
1.175057,0,-0.094150,-0.888304,-0.157371,0.000000
1.177057,0,-0.095684,-0.830625,-0.158974,0.000000
1.179057,0,-0.097601,-0.905241,-0.160572,0.000000
1.181057,0,-0.099135,-0.848020,-0.162164,0.000000
1.183057,0,-0.100669,-0.797208,-0.163749,0.000000
1.185064,0,-0.102586,-0.841611,-0.165333,0.000000
1.187057,0,-0.104504,-0.929961,-0.166899,0.000000
1.189057,0,-0.106038,-0.913482,-0.168465,0.000000
1.191057,0,-0.107955,-0.918975,-0.170024,0.000000
1.193064,0,-0.109489,-0.869536,-0.171581,0.000000
1.195058,0,-0.111407,-0.909362,-0.173121,0.000000
1.197057,0,-0.113324,-0.865416,-0.174659,0.000000
1.199057,0,-0.114858,-0.898832,-0.176191,0.000000
1.201058,0,-0.116392,-0.838864,-0.177716,0.000000
1.203057,0,-0.118310,-0.892881,-0.179234,0.000000
1.205058,0,-0.119844,-0.842984,-0.180745,0.000000
1.207058,0,-0.121761,-0.768368,-0.182248,0.000000
1.209057,0,-0.123296,-0.932250,-0.183744,0.000000
1.211058,0,-0.125213,-0.938659,-0.185234,0.000000
1.213057,0,-0.126747,-0.767452,-0.186715,0.000000
1.215057,0,-0.128281,-0.880522,-0.188190,0.000000
1.217057,0,-0.130199,-0.949645,-0.189657,0.000000
1.219057,0,-0.131733,-0.801786,-0.191117,0.000000
1.221057,0,-0.133650,-0.797666,-0.192569,0.000000
1.223057,0,-0.135184,-0.796292,-0.194014,0.000000
1.225057,0,-0.137102,-0.898375,-0.195450,0.000000
1.227058,0,-0.138636,-0.810025,-0.196880,0.000000
1.229057,0,-0.140170,-0.807279,-0.198301,0.000000
1.231058,0,-0.141704,-0.777981,-0.199715,0.000000
1.233057,0,-0.143621,-0.872282,-0.201121,0.000000
1.235057,0,-0.145155,-0.826963,-0.202519,0.000000
1.237057,0,-0.146689,-0.802701,-0.203909,0.000000
1.239057,0,-0.148607,-0.843900,-0.205291,0.000000
1.241057,0,-0.150141,-0.784390,-0.206664,0.000000
1.243057,0,-0.151675,-0.807737,-0.208030,0.000000
1.245057,0,-0.153209,-0.745022,-0.209387,0.000000
1.247058,0,-0.154743,-0.761501,-0.210737,0.000000
1.249065,0,-0.156660,-0.762875,-0.212083,0.000000
1.251058,0,-0.158194,-0.820554,-0.213411,0.000000
1.253057,0,-0.159728,-0.783932,-0.214735,0.000000
1.255057,0,-0.161262,-0.804532,-0.216050,0.000000
1.257057,0,-0.162796,-0.810941,-0.217358,0.000000
1.259057,0,-0.164713,-0.864500,-0.218657,0.000000
1.261064,0,-0.165864,-0.788052,-0.219951,0.000000
1.263057,0,-0.167781,-0.783016,-0.221228,0.000000
1.265058,0,-0.169315,-0.794461,-0.222501,0.000000
1.267056,0,-0.170466,-0.731746,-0.223764,0.000000
1.269056,0,-0.172384,-0.727168,-0.225019,0.000000
1.271057,0,-0.173918,-0.782559,-0.226266,0.000000
1.273059,0,-0.175452,-0.855803,-0.227505,0.000000
1.275057,0,-0.176986,-0.721217,-0.228732,0.000000
1.277055,0,-0.178520,-0.753262,-0.229950,0.000000
1.279057,0,-0.180054,-0.791257,-0.231162,0.000000
1.281055,0,-0.181588,-0.702449,-0.232362,0.000000
1.283057,0,-0.183122,-0.829251,-0.233555,0.000000
1.285056,0,-0.184656,-0.796750,-0.234737,0.000000
1.287057,0,-0.185806,-0.721675,-0.235912,0.000000
1.289057,0,-0.187340,-0.681850,-0.237076,0.000000
1.291057,0,-0.188874,-0.689632,-0.238231,0.000000
1.293057,0,-0.190408,-0.751888,-0.239377,0.000000
1.295057,0,-0.191559,-0.679561,-0.240513,0.000000
1.297058,0,-0.193093,-0.768826,-0.241640,0.000000
1.299057,0,-0.194627,-0.672236,-0.242757,0.000000
1.301066,0,-0.196161,-0.757839,-0.243870,0.000000
1.303057,0,-0.197311,-0.725337,-0.244963,0.000000
1.305057,0,-0.198845,-0.682307,-0.246051,0.000000
1.307057,0,-0.200379,-0.707942,-0.247130,0.000000
1.309057,0,-0.201530,-0.670862,-0.248199,0.000000
1.311057,0,-0.203064,-0.608148,-0.249258,0.000000
1.313057,0,-0.204598,-0.695125,-0.250307,0.000000
1.315057,0,-0.205748,-0.730373,-0.251347,0.000000
1.317058,0,-0.207282,-0.701534,-0.252377,0.000000
1.319057,0,-0.208433,-0.679561,-0.253397,0.000000
1.321057,0,-0.209967,-0.648890,-0.254406,0.000000
1.323057,0,-0.211501,-0.647059,-0.255406,0.000000
1.325057,0,-0.212651,-0.697871,-0.256395,0.000000
1.327057,0,-0.213802,-0.666285,-0.257375,0.000000
1.329057,0,-0.215336,-0.606317,-0.258344,0.000000
1.331057,0,-0.216486,-0.623713,-0.259304,0.000000
1.333058,0,-0.218020,-0.665369,-0.260253,0.000000
1.335057,0,-0.219171,-0.651636,-0.261191,0.000000
1.337057,0,-0.220321,-0.631953,-0.262120,0.000000
1.339058,0,-0.221856,-0.688258,-0.263038,0.000000
1.341057,0,-0.223006,-0.653925,-0.263946,0.000000
1.343057,0,-0.224157,-0.721675,-0.264843,0.000000
1.345057,0,-0.225307,-0.574731,-0.265730,0.000000
1.347057,0,-0.226458,-0.588922,-0.266606,0.000000
1.349057,0,-0.227608,-0.626459,-0.267473,0.000000
1.351057,0,-0.229142,-0.624171,-0.268328,0.000000
1.353058,0,-0.229909,-0.503777,-0.269173,0.000000
1.355057,0,-0.231060,-0.580224,-0.270007,0.000000
1.357057,0,-0.232210,-0.578393,-0.270831,0.000000
1.359058,0,-0.233361,-0.557336,-0.271644,0.000000
1.361058,0,-0.234511,-0.544518,-0.272446,0.000000
1.363057,0,-0.235662,-0.557336,-0.273238,0.000000
1.365057,0,-0.236812,-0.549553,-0.274018,0.000000
1.367057,0,-0.237963,-0.519799,-0.274788,0.000000
1.369057,0,-0.239496,-0.637904,-0.275547,0.000000
1.371057,0,-0.240263,-0.485923,-0.276296,0.000000
1.373057,0,-0.241414,-0.559167,-0.277033,0.000000
1.375057,0,-0.242564,-0.555046,-0.277759,0.000000
1.377058,0,-0.243715,-0.569238,-0.278475,0.000000
1.379057,0,-0.244865,-0.537651,-0.279180,0.000000
1.381057,0,-0.245632,-0.537651,-0.279873,0.000000
1.383057,0,-0.246783,-0.503319,-0.280556,0.000000
1.385057,0,-0.247933,-0.536278,-0.281228,0.000000
1.387057,0,-0.248700,-0.474479,-0.281888,0.000000
1.389057,0,-0.249851,-0.502861,-0.282537,0.000000
1.391057,0,-0.250618,-0.419089,-0.283175,0.000000
1.393057,0,-0.251768,-0.394827,-0.283802,0.000000
1.395057,0,-0.252535,-0.485923,-0.284418,0.000000
1.397057,0,-0.253302,-0.382926,-0.285023,0.000000
1.399057,0,-0.254069,-0.422751,-0.285616,0.000000
1.401057,0,-0.254836,-0.365987,-0.286198,0.000000
1.403057,0,-0.255987,-0.382468,-0.286769,0.000000
1.405057,0,-0.256754,-0.427786,-0.287329,0.000000
1.407058,0,-0.257521,-0.401694,-0.287877,0.000000
1.409065,0,-0.258288,-0.346304,-0.288416,0.000000
1.411056,0,-0.259055,-0.373312,-0.288939,0.000000
1.413055,0,-0.259822,-0.354543,-0.289453,0.000000
1.415057,0,-0.260205,-0.348135,-0.289957,0.000000
1.417055,0,-0.260972,-0.362325,-0.290447,0.000000
1.419057,0,-0.261739,-0.366445,-0.290928,0.000000
1.421057,0,-0.262506,-0.338522,-0.291396,0.000000
1.423057,0,-0.263273,-0.376974,-0.291853,0.000000
1.425055,0,-0.264040,-0.312886,-0.292298,0.000000
1.427057,0,-0.264807,-0.341268,-0.292733,0.000000
1.429056,0,-0.265574,-0.381095,-0.293155,0.000000
1.431057,0,-0.266341,-0.378347,-0.293566,0.000000
1.433056,0,-0.266725,-0.322041,-0.293965,0.000000
1.435057,0,-0.267492,-0.365987,-0.294353,0.000000
1.437057,0,-0.268259,-0.349966,-0.294729,0.000000
1.439056,0,-0.269026,-0.337606,-0.295093,0.000000
1.441056,0,-0.269793,-0.344015,-0.295446,0.000000
1.443057,0,-0.270177,-0.356374,-0.295788,0.000000
1.445057,0,-0.270944,-0.338979,-0.296117,0.000000
1.447057,0,-0.271711,-0.338979,-0.296435,0.000000
1.449057,0,-0.272094,-0.350423,-0.296741,0.000000
1.451057,0,-0.272861,-0.405356,-0.297036,0.000000
1.453056,0,-0.273628,-0.354086,-0.297319,0.000000
1.455057,0,-0.274395,-0.360952,-0.297590,0.000000
1.457055,0,-0.275162,-0.363241,-0.297849,0.000000
1.459057,0,-0.275546,-0.269398,-0.298097,0.000000
1.461058,0,-0.276313,-0.286336,-0.298333,0.000000
1.463057,0,-0.277080,-0.345846,-0.298557,0.000000
1.465054,0,-0.277463,-0.344930,-0.298769,0.000000
1.467057,0,-0.278230,-0.340810,-0.298970,0.000000
1.469055,0,-0.278614,-0.292287,-0.299159,0.000000
1.471057,0,-0.279381,-0.251087,-0.299336,0.000000
1.473055,0,-0.279764,-0.242389,-0.299501,0.000000
1.475057,0,-0.280531,-0.240101,-0.299655,0.000000
1.477056,0,-0.280915,-0.256580,-0.299796,0.000000
1.479057,0,-0.281298,-0.198901,-0.299926,0.000000
1.481057,0,-0.281682,-0.206226,-0.300044,0.000000
1.483057,0,-0.282065,-0.188830,-0.300150,0.000000
1.485056,0,-0.282832,-0.221332,-0.300245,0.000000
1.487058,0,-0.282832,-0.216755,-0.300327,0.000000
1.489065,0,-0.283216,-0.100023,-0.300398,0.000000
1.491057,0,-0.283983,-0.187457,-0.300457,0.000000
1.493056,0,-0.283983,-0.120623,-0.300504,0.000000
1.495057,0,-0.284366,-0.147174,-0.300539,0.000000
1.497055,0,-0.284750,-0.202563,-0.300562,0.000000
1.499057,0,-0.284750,-0.073472,-0.300574,0.000000
1.501056,0,-0.284750,-0.105516,-0.300574,0.000000
1.503057,0,-0.285133,-0.107347,-0.300561,0.000000
1.505056,0,-0.285133,-0.036851,-0.300537,0.000000
1.507056,0,-0.285517,-0.128404,-0.300502,0.000000
1.509057,0,-0.285517,-0.094072,-0.300454,0.000000
1.511057,0,-0.285517,-0.051957,-0.300394,0.000000
1.513055,0,-0.285517,0.001602,-0.300323,0.000000
1.515057,0,-0.285517,-0.038224,-0.300240,0.000000
1.517055,0,-0.285517,-0.016251,-0.300145,0.000000
1.519057,0,-0.285517,-0.002975,-0.300038,0.000000
1.521057,0,-0.285517,0.042343,-0.299919,0.000000
1.523057,0,-0.285517,0.038681,-0.299789,0.000000
1.525057,0,-0.285517,0.054245,-0.299646,0.000000
1.527057,0,-0.285517,0.057449,-0.299492,0.000000
1.529058,0,-0.285517,-0.036393,-0.299326,0.000000
1.531057,0,-0.285517,0.042343,-0.299148,0.000000
1.533056,0,-0.285517,-0.006180,-0.298959,0.000000
1.535056,0,-0.285517,-0.048753,-0.298758,0.000000
1.537057,0,-0.285517,0.040970,-0.298545,0.000000
1.539057,0,-0.285133,0.084459,-0.298320,0.000000
1.541058,0,-0.285517,-0.008011,-0.298083,0.000000
1.543057,0,-0.285517,0.007553,-0.297835,0.000000
1.545057,0,-0.285517,-0.013504,-0.297575,0.000000
1.547057,0,-0.285517,0.025864,-0.297303,0.000000
1.549057,0,-0.285517,-0.009384,-0.297019,0.000000
1.551058,0,-0.285517,-0.014877,-0.296724,0.000000
1.553065,0,-0.285517,0.009842,-0.296416,0.000000
1.555058,0,-0.285133,0.035477,-0.296099,0.000000
1.557057,0,-0.285517,-0.018539,-0.295769,0.000000
1.559057,0,-0.285517,-0.021744,-0.295427,0.000000
1.561058,0,-0.285133,0.018082,-0.295073,0.000000
1.563057,0,-0.285133,0.037308,-0.294708,0.000000
1.565058,0,-0.285133,-0.011673,-0.294331,0.000000
1.567057,0,-0.285133,0.062487,-0.293943,0.000000
1.569057,0,-0.285133,-0.003891,-0.293543,0.000000
1.571057,0,-0.285133,0.071642,-0.293131,0.000000
1.573057,0,-0.285133,-0.016251,-0.292708,0.000000
1.575057,0,-0.285133,0.035934,-0.292274,0.000000
1.577058,0,-0.285133,-0.046006,-0.291827,0.000000
1.579057,0,-0.285133,0.007553,-0.291370,0.000000
1.581058,0,-0.285133,0.051498,-0.290901,0.000000
1.583057,0,-0.285133,-0.022659,-0.290420,0.000000
1.585057,0,-0.285133,0.058824,-0.289928,0.000000
1.587057,0,-0.285133,-0.017624,-0.289425,0.000000
1.589064,0,-0.285133,0.028610,-0.288908,0.000000
1.591056,0,-0.285133,-0.005264,-0.288384,0.000000
1.593057,0,-0.285133,0.019913,-0.287846,0.000000
1.595057,0,-0.285133,-0.020828,-0.287297,0.000000
1.597057,0,-0.285133,-0.011673,-0.286737,0.000000
1.599058,0,-0.285133,0.041428,-0.286165,0.000000
1.601065,0,-0.284750,0.009842,-0.285580,0.000000
1.603057,0,-0.284750,0.029984,-0.284989,0.000000
1.605057,0,-0.284750,0.022659,-0.284384,0.000000
1.607056,0,-0.284750,-0.028610,-0.283767,0.000000
1.609057,0,-0.284750,0.050583,-0.283139,0.000000
1.611057,0,-0.284750,-0.008926,-0.282500,0.000000
1.613057,0,-0.284750,0.046921,-0.281850,0.000000
1.615058,0,-0.284750,-0.005264,-0.281189,0.000000
1.617057,0,-0.284366,0.045090,-0.280517,0.000000
1.619058,0,-0.284366,-0.014420,-0.279834,0.000000
1.621057,0,-0.284366,0.017624,-0.279140,0.000000
1.623057,0,-0.284366,0.057907,-0.278435,0.000000
1.625057,0,-0.284366,0.008011,-0.277719,0.000000
1.627056,0,-0.284366,0.002518,-0.276992,0.000000
1.629057,0,-0.284366,0.032272,-0.276253,0.000000
1.631057,0,-0.283983,0.070726,-0.275504,0.000000
1.633057,0,-0.283983,0.086290,-0.274745,0.000000
1.635057,0,-0.283983,0.060655,-0.273974,0.000000
1.637057,0,-0.283983,0.051956,-0.273193,0.000000
1.639058,0,-0.283983,0.037766,-0.272400,0.000000
1.641057,0,-0.283599,0.043259,-0.271598,0.000000
1.643058,0,-0.283599,0.097277,-0.270784,0.000000
1.645057,0,-0.283599,0.087206,-0.269960,0.000000
1.647057,0,-0.283216,0.067522,-0.269125,0.000000
1.649057,0,-0.283216,0.048294,-0.268279,0.000000
1.651057,0,-0.283216,0.112383,-0.267423,0.000000
1.653066,0,-0.283216,0.091783,-0.266553,0.000000
1.655056,0,-0.282832,0.019913,-0.265680,0.000000
1.657057,0,-0.282832,0.005722,-0.264792,0.000000
1.659057,0,-0.282832,0.091326,-0.263894,0.000000
1.661062,0,-0.282449,0.084001,-0.262983,0.000000
1.663057,0,-0.282449,0.027237,-0.262067,0.000000
1.665058,0,-0.282065,0.111467,-0.261138,0.000000
1.667057,0,-0.282065,0.061113,-0.260199,0.000000
1.669056,0,-0.282065,0.079424,-0.259249,0.000000
1.671057,0,-0.281682,0.104143,-0.258289,0.000000
1.673056,0,-0.281682,0.024490,-0.257320,0.000000
1.675057,0,-0.281298,0.093614,-0.256339,0.000000
1.677056,0,-0.281298,0.108263,-0.255349,0.000000
1.679057,0,-0.280915,0.069353,-0.254349,0.000000
1.681057,0,-0.280531,0.100939,-0.253338,0.000000
1.683058,0,-0.280531,0.128404,-0.252318,0.000000
1.685057,0,-0.280148,0.105059,-0.251288,0.000000
1.687057,0,-0.280148,0.078508,-0.250248,0.000000
1.689058,0,-0.279764,0.064318,-0.249198,0.000000
1.691057,0,-0.279381,0.142137,-0.248138,0.000000
1.693057,0,-0.278997,0.203480,-0.247069,0.000000
1.695057,0,-0.278614,0.090410,-0.245990,0.000000
1.697061,0,-0.278614,0.163652,-0.244898,0.000000
1.699057,0,-0.278230,0.156328,-0.243802,0.000000
1.701057,0,-0.277847,0.152208,-0.242694,0.000000
1.703058,0,-0.277463,0.222706,-0.241575,0.000000
1.705058,0,-0.277080,0.197986,-0.240448,0.000000
1.707057,0,-0.276696,0.164110,-0.239311,0.000000
1.709057,0,-0.276696,0.232319,-0.238166,0.000000
1.711057,0,-0.275929,0.247883,-0.237010,0.000000
1.713054,0,-0.275929,0.203937,-0.235847,0.000000
1.715057,0,-0.275546,0.186542,-0.234671,0.000000
1.717054,0,-0.275162,0.243305,-0.233489,0.000000
1.719057,0,-0.274779,0.203937,-0.232295,0.000000
1.721057,0,-0.274395,0.214008,-0.231093,0.000000
1.723057,0,-0.274012,0.182880,-0.229882,0.000000
1.725057,0,-0.273245,0.237354,-0.228662,0.000000
1.727057,0,-0.272861,0.216755,-0.227433,0.000000
1.729056,0,-0.272478,0.248798,-0.226196,0.000000
1.731058,0,-0.272094,0.263447,-0.224948,0.000000
1.733057,0,-0.271711,0.223163,-0.223693,0.000000
1.735056,0,-0.271327,0.207142,-0.222429,0.000000
1.737058,0,-0.270560,0.281299,-0.221155,0.000000
1.739057,0,-0.270177,0.275806,-0.219873,0.000000
1.741057,0,-0.269793,0.238727,-0.218583,0.000000
1.743057,0,-0.269409,0.259327,-0.217283,0.000000
1.745057,0,-0.268642,0.235981,-0.215976,0.000000
1.747058,0,-0.268259,0.273517,-0.214659,0.000000
1.749058,0,-0.267492,0.285877,-0.213334,0.000000
1.751057,0,-0.267108,0.250171,-0.212002,0.000000
1.753057,0,-0.266725,0.297323,-0.210660,0.000000
1.755057,0,-0.265958,0.243763,-0.209310,0.000000
1.757057,0,-0.265574,0.252460,-0.207952,0.000000
1.759057,0,-0.265191,0.239185,-0.206586,0.000000
1.761057,0,-0.264424,0.226368,-0.205212,0.000000
1.763057,0,-0.263657,0.263447,-0.203830,0.000000
1.765057,0,-0.262890,0.346304,-0.202439,0.000000
1.767058,0,-0.262506,0.295950,-0.201041,0.000000
1.769057,0,-0.261739,0.274433,-0.199635,0.000000
1.771057,0,-0.261356,0.332113,-0.198220,0.000000
1.773057,0,-0.260589,0.302358,-0.196798,0.000000
1.775058,0,-0.259822,0.318838,-0.195368,0.000000
1.777057,0,-0.259438,0.262989,-0.193931,0.000000
1.779057,0,-0.258671,0.347219,-0.192486,0.000000
1.781057,0,-0.257904,0.335775,-0.191034,0.000000
1.783057,0,-0.257137,0.332113,-0.189573,0.000000
1.785057,0,-0.256370,0.372396,-0.188106,0.000000
1.787057,0,-0.255603,0.382467,-0.186631,0.000000
1.789057,0,-0.254836,0.428703,-0.185149,0.000000
1.791057,0,-0.254069,0.478599,-0.183659,0.000000
1.793059,0,-0.253302,0.400777,-0.182161,0.000000
1.795058,0,-0.252152,0.432823,-0.180658,0.000000
1.797059,0,-0.251001,0.462577,-0.179146,0.000000
1.799057,0,-0.250234,0.511558,-0.177629,0.000000
1.801057,0,-0.249084,0.482261,-0.176104,0.000000
1.803127,0,-0.247933,0.575189,-0.174518,0.000000
1.805060,0,-0.247166,0.503318,-0.173031,0.000000
1.807060,0,-0.246016,0.527582,-0.171485,0.000000
1.809057,0,-0.244865,0.593042,-0.169935,0.000000
1.811058,0,-0.243715,0.629663,-0.168375,0.000000
1.813057,0,-0.242564,0.604944,-0.166810,0.000000
1.815058,0,-0.241030,0.586633,-0.165237,0.000000
1.817058,0,-0.239880,0.610437,-0.163658,0.000000
1.819057,0,-0.238730,0.632867,-0.162073,0.000000
1.821057,0,-0.237579,0.612726,-0.160482,0.000000
1.823057,0,-0.236045,0.648433,-0.158883,0.000000
1.825059,0,-0.234511,0.694667,-0.157278,0.000000
1.827057,0,-0.233361,0.649348,-0.155669,0.000000
1.829057,0,-0.231827,0.732661,-0.154052,0.000000
1.831056,0,-0.230676,0.673610,-0.152430,0.000000
1.833057,0,-0.229142,0.643396,-0.150800,0.000000
1.835113,0,-0.227992,0.729457,-0.149120,0.000000
1.837059,0,-0.226458,0.742275,-0.147524,0.000000
1.839058,0,-0.224924,0.754634,-0.145879,0.000000
1.841057,0,-0.223390,0.693752,-0.144228,0.000000
1.843059,0,-0.222623,0.748225,-0.142568,0.000000
1.845059,0,-0.220704,0.708858,-0.140905,0.000000
1.847057,0,-0.219171,0.712520,-0.139238,0.000000
1.849059,0,-0.217637,0.784391,-0.137562,0.000000
1.851057,0,-0.216103,0.780728,-0.135884,0.000000
1.853055,0,-0.214185,0.780271,-0.134200,0.000000
1.855057,0,-0.212651,0.806363,-0.132509,0.000000
1.857055,0,-0.211117,0.801786,-0.130815,0.000000
